Date,Sales,Traditional TV GRP,Efficiency TV GRP,Digital Impressions,Weekly Shipment,Facebook Impressions,Twitter Impressions,Seasonality,Magazine Impressions,Gmail Clicks,YouTube Display Clicks,Emails Delivered,Pinterest Impressions,Traditional TV Spend,Efficiency TV Spend,Digital Spend,Facebook Spend,Twitter Spend,Magazine Spend,Gmail Spend,YouTube Display Spend,Pinterest Spend,Search Clicks,Search Spend,Geography,Product,Day,Day_of_Year,Weekday,Week_of_Year,Month,Year
2017-01-01,33495,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,12842,11978.14,18,1,1,1,0,1,1,2017
2017-01-01,41760,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,12842,14546.24,8,1,1,1,0,1,1,2017
2017-01-01,30885,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,12842,12073.53,15,1,1,1,0,1,1,2017
2017-01-01,12180,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,12842,15686.24,12,1,1,1,0,1,1,2017
2017-01-01,79605,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,12842,15153.72,21,1,1,1,0,1,1,2017
2017-01-01,357570,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,12842,11439.68,4,1,1,1,0,1,1,2017
2017-01-01,174000,0.0,0.0,98,65,0,0,0,0,0,0,0,0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,12842,11607.68,3,1,1,1,0,1,1,2017
2017-01-01,148770,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,12842,13857.79,14,1,1,1,0,1,1,2017
2017-01-01,40890,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,12842,13394.64,23,1,1,1,0,1,1,2017
2017-01-01,116580,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,12842,10822.89,17,1,1,1,0,1,1,2017
2017-01-01,31755,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,12842,16032.92,16,1,1,1,0,1,1,2017
2017-01-01,49155,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,12842,11483.32,10,1,1,1,0,1,1,2017
2017-01-01,32625,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,12842,10827.94,11,1,1,1,0,1,1,2017
2017-01-01,81345,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,12842,12033.4,5,1,1,1,0,1,1,2017
2017-01-01,175305,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,12842,15384.59,6,1,1,1,0,1,1,2017
2017-01-01,61770,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,12842,12766.68,9,1,1,1,0,1,1,2017
2017-01-01,33495,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,12842,15215.26,7,1,1,1,0,1,1,2017
2017-01-01,170520,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,12842,10321.18,1,1,1,1,0,1,1,2017
2017-01-01,27405,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,12842,12589.22,20,1,1,1,0,1,1,2017
2017-01-01,52200,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,12842,10968.05,22,1,1,1,0,1,1,2017
2017-01-01,39585,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,12842,10683.33,13,1,1,1,0,1,1,2017
2017-01-01,80910,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,12842,14672.71,2,1,1,1,0,1,1,2017
2017-01-01,33930,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,12842,14356.09,19,1,1,1,0,1,1,2017
2017-01-08,42195,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,71984.37,0.0,1901.98,0.0,0.0,0.0,0.0,0.0,0.0,7873,7810.66,18,1,8,8,0,2,1,2017
2017-01-08,40020,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,95779.38,0.0,1702.83,0.0,0.0,0.0,0.0,0.0,0.0,7873,6630.25,8,1,8,8,0,2,1,2017
2017-01-08,35235,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,68122.07,0.0,1571.79,0.0,0.0,0.0,0.0,0.0,0.0,7873,7838.22,15,1,8,8,0,2,1,2017
2017-01-08,21315,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,84741.05,0.0,1857.29,0.0,0.0,0.0,0.0,0.0,0.0,7873,8254.82,12,1,8,8,0,2,1,2017
2017-01-08,88740,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,76231.01,0.0,1541.48,0.0,0.0,0.0,0.0,0.0,0.0,7873,9200.99,21,1,8,8,0,2,1,2017
2017-01-08,357570,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,90644.79,0.0,1370.94,0.0,0.0,0.0,0.0,0.0,0.0,7873,8709.72,4,1,8,8,0,2,1,2017
2017-01-08,186615,12.1,0.0,163593,109,0,0,0,0,0,0,0,0,80348.34,0.0,1304.52,0.0,0.0,0.0,0.0,0.0,0.0,7873,9450.64,3,1,8,8,0,2,1,2017
2017-01-08,166605,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,84692.36,0.0,1715.12,0.0,0.0,0.0,0.0,0.0,0.0,7873,10011.93,14,1,8,8,0,2,1,2017
2017-01-08,61335,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,65824.45,0.0,1431.25,0.0,0.0,0.0,0.0,0.0,0.0,7873,7162.36,23,1,8,8,0,2,1,2017
2017-01-08,114405,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,79029.51,0.0,1737.63,0.0,0.0,0.0,0.0,0.0,0.0,7873,8075.28,17,1,8,8,0,2,1,2017
2017-01-08,25230,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,93946.6,0.0,1433.51,0.0,0.0,0.0,0.0,0.0,0.0,7873,9389.39,16,1,8,8,0,2,1,2017
2017-01-08,50460,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,96454.44,0.0,1570.66,0.0,0.0,0.0,0.0,0.0,0.0,7873,8618.01,10,1,8,8,0,2,1,2017
2017-01-08,23925,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,91749.79,0.0,1745.09,0.0,0.0,0.0,0.0,0.0,0.0,7873,6407.97,11,1,8,8,0,2,1,2017
2017-01-08,85695,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,69729.9,0.0,1514.41,0.0,0.0,0.0,0.0,0.0,0.0,7873,8569.76,5,1,8,8,0,2,1,2017
2017-01-08,192270,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,84415.09,0.0,1813.7,0.0,0.0,0.0,0.0,0.0,0.0,7873,6455.22,6,1,8,8,0,2,1,2017
2017-01-08,50895,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,78848.21,0.0,1638.54,0.0,0.0,0.0,0.0,0.0,0.0,7873,7398.83,9,1,8,8,0,2,1,2017
2017-01-08,33495,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,88607.81,0.0,1787.67,0.0,0.0,0.0,0.0,0.0,0.0,7873,6839.58,7,1,8,8,0,2,1,2017
2017-01-08,166170,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,83274.54,0.0,1535.28,0.0,0.0,0.0,0.0,0.0,0.0,7873,8776.89,1,1,8,8,0,2,1,2017
2017-01-08,34365,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,94613.15,0.0,1636.87,0.0,0.0,0.0,0.0,0.0,0.0,7873,6995.19,20,1,8,8,0,2,1,2017
2017-01-08,62205,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,66393.48,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,7873,7806.67,22,1,8,8,0,2,1,2017
2017-01-08,40890,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,79564.33,0.0,1442.66,0.0,0.0,0.0,0.0,0.0,0.0,7873,8937.9,13,1,8,8,0,2,1,2017
2017-01-08,81780,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,89571.74,0.0,1740.63,0.0,0.0,0.0,0.0,0.0,0.0,7873,9335.87,2,1,8,8,0,2,1,2017
2017-01-08,30450,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,65634.85,0.0,1537.37,0.0,0.0,0.0,0.0,0.0,0.0,7873,8564.28,19,1,8,8,0,2,1,2017
2017-01-15,27405,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,76902.26,0.0,4162.88,0.0,0.0,0.0,0.0,0.0,0.0,21490,25284.66,18,1,15,15,0,3,1,2017
2017-01-15,50895,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,82017.35,0.0,5594.62,0.0,0.0,0.0,0.0,0.0,0.0,21490,19768.41,8,1,15,15,0,3,1,2017
2017-01-15,44805,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,93479.21,0.0,3965.24,0.0,0.0,0.0,0.0,0.0,0.0,21490,18241.27,15,1,15,15,0,3,1,2017
2017-01-15,25665,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,88590.41,0.0,4419.95,0.0,0.0,0.0,0.0,0.0,0.0,21490,18239.98,12,1,15,15,0,3,1,2017
2017-01-15,92655,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,78253.09,0.0,4141.94,0.0,0.0,0.0,0.0,0.0,0.0,21490,21576.88,21,1,15,15,0,3,1,2017
2017-01-15,368010,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,104629.51,0.0,5328.52,0.0,0.0,0.0,0.0,0.0,0.0,21490,20829.36,4,1,15,15,0,3,1,2017
2017-01-15,177480,13.27,0.0,483846,61,0,0,0,0,0,0,2111,0,95298.6,0.0,4893.66,0.0,0.0,0.0,0.0,0.0,0.0,21490,18852.82,3,1,15,15,0,3,1,2017
2017-01-15,182265,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,105184.31,0.0,4898.28,0.0,0.0,0.0,0.0,0.0,0.0,21490,20086.14,14,1,15,15,0,3,1,2017
2017-01-15,35670,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,96666.68,0.0,3910.64,0.0,0.0,0.0,0.0,0.0,0.0,21490,24437.35,23,1,15,15,0,3,1,2017
2017-01-15,96135,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,77758.21,0.0,3995.94,0.0,0.0,0.0,0.0,0.0,0.0,21490,26458.52,17,1,15,15,0,3,1,2017
2017-01-15,33495,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,96527.97,0.0,5163.73,0.0,0.0,0.0,0.0,0.0,0.0,21490,22282.89,16,1,15,15,0,3,1,2017
2017-01-15,62640,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,88600.33,0.0,4332.59,0.0,0.0,0.0,0.0,0.0,0.0,21490,22210.91,10,1,15,15,0,3,1,2017
2017-01-15,36975,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,77817.39,0.0,4054.29,0.0,0.0,0.0,0.0,0.0,0.0,21490,18288.35,11,1,15,15,0,3,1,2017
2017-01-15,118320,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,102474.79,0.0,5097.27,0.0,0.0,0.0,0.0,0.0,0.0,21490,26143.39,5,1,15,15,0,3,1,2017
2017-01-15,226200,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,81883.39,0.0,3933.21,0.0,0.0,0.0,0.0,0.0,0.0,21490,25633.15,6,1,15,15,0,3,1,2017
2017-01-15,67860,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,104847.14,0.0,5472.72,0.0,0.0,0.0,0.0,0.0,0.0,21490,22942.98,9,1,15,15,0,3,1,2017
2017-01-15,36540,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,90453.88,0.0,3846.12,0.0,0.0,0.0,0.0,0.0,0.0,21490,26291.32,7,1,15,15,0,3,1,2017
2017-01-15,238815,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,81083.86,0.0,4690.79,0.0,0.0,0.0,0.0,0.0,0.0,21490,20504.09,1,1,15,15,0,3,1,2017
2017-01-15,47415,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,77199.18,0.0,5268.16,0.0,0.0,0.0,0.0,0.0,0.0,21490,17768.41,20,1,15,15,0,3,1,2017
2017-01-15,60465,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,85441.13,0.0,3997.05,0.0,0.0,0.0,0.0,0.0,0.0,21490,26272.87,22,1,15,15,0,3,1,2017
2017-01-15,47850,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,79655.39,0.0,4936.96,0.0,0.0,0.0,0.0,0.0,0.0,21490,22799.64,13,1,15,15,0,3,1,2017
2017-01-15,88740,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,75806.0,0.0,4425.56,0.0,0.0,0.0,0.0,0.0,0.0,21490,24406.21,2,1,15,15,0,3,1,2017
2017-01-15,38280,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,92423.04,0.0,3910.42,0.0,0.0,0.0,0.0,0.0,0.0,21490,27441.79,19,1,15,15,0,3,1,2017
2017-01-22,31755,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5162.29,0.0,13783.27,0.0,0.0,0.0,0.0,0.0,0.0,17910,14790.37,18,1,22,22,0,4,1,2017
2017-01-22,43065,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5263.31,0.0,12513.59,0.0,0.0,0.0,0.0,0.0,0.0,17910,20082.52,8,1,22,22,0,4,1,2017
2017-01-22,27405,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5810.71,0.0,10111.93,0.0,0.0,0.0,0.0,0.0,0.0,17910,21754.56,15,1,22,22,0,4,1,2017
2017-01-22,22185,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5407.43,0.0,10346.7,0.0,0.0,0.0,0.0,0.0,0.0,17910,20603.75,12,1,22,22,0,4,1,2017
2017-01-22,102225,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6574.16,0.0,12542.67,0.0,0.0,0.0,0.0,0.0,0.0,17910,17545.91,21,1,22,22,0,4,1,2017
2017-01-22,338430,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5051.25,0.0,12157.92,0.0,0.0,0.0,0.0,0.0,0.0,17910,23210.62,4,1,22,22,0,4,1,2017
2017-01-22,327990,0.89,0.0,1221857,776,0,0,0,0,0,0,0,0,6488.5,0.0,12874.26,0.0,0.0,0.0,0.0,0.0,0.0,17910,19718.85,3,1,22,22,0,4,1,2017
2017-01-22,161820,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6809.88,0.0,11429.11,0.0,0.0,0.0,0.0,0.0,0.0,17910,20252.37,14,1,22,22,0,4,1,2017
2017-01-22,48285,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6749.8,0.0,9959.4,0.0,0.0,0.0,0.0,0.0,0.0,17910,21650.07,23,1,22,22,0,4,1,2017
2017-01-22,112230,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6777.42,0.0,11864.79,0.0,0.0,0.0,0.0,0.0,0.0,17910,17144.57,17,1,22,22,0,4,1,2017
2017-01-22,39585,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5834.09,0.0,14226.44,0.0,0.0,0.0,0.0,0.0,0.0,17910,15955.06,16,1,22,22,0,4,1,2017
2017-01-22,56985,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5645.66,0.0,10897.72,0.0,0.0,0.0,0.0,0.0,0.0,17910,17375.87,10,1,22,22,0,4,1,2017
2017-01-22,48285,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6517.98,0.0,10143.62,0.0,0.0,0.0,0.0,0.0,0.0,17910,14977.19,11,1,22,22,0,4,1,2017
2017-01-22,82215,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5505.97,0.0,12696.61,0.0,0.0,0.0,0.0,0.0,0.0,17910,16164.65,5,1,22,22,0,4,1,2017
2017-01-22,221415,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5307.14,0.0,13611.83,0.0,0.0,0.0,0.0,0.0,0.0,17910,20480.01,6,1,22,22,0,4,1,2017
2017-01-22,63510,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6894.3,0.0,11642.3,0.0,0.0,0.0,0.0,0.0,0.0,17910,17366.28,9,1,22,22,0,4,1,2017
2017-01-22,40890,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5806.25,0.0,11220.58,0.0,0.0,0.0,0.0,0.0,0.0,17910,16179.55,7,1,22,22,0,4,1,2017
2017-01-22,210105,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6570.62,0.0,13066.92,0.0,0.0,0.0,0.0,0.0,0.0,17910,18846.06,1,1,22,22,0,4,1,2017
2017-01-22,36975,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6980.21,0.0,10739.0,0.0,0.0,0.0,0.0,0.0,0.0,17910,21411.46,20,1,22,22,0,4,1,2017
2017-01-22,60900,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5261.83,0.0,11768.74,0.0,0.0,0.0,0.0,0.0,0.0,17910,22503.34,22,1,22,22,0,4,1,2017
2017-01-22,35235,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6044.66,0.0,11889.94,0.0,0.0,0.0,0.0,0.0,0.0,17910,22163.49,13,1,22,22,0,4,1,2017
2017-01-22,89610,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6172.42,0.0,13627.58,0.0,0.0,0.0,0.0,0.0,0.0,17910,21760.54,2,1,22,22,0,4,1,2017
2017-01-22,40020,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6192.73,0.0,13757.65,0.0,0.0,0.0,0.0,0.0,0.0,17910,22630.44,19,1,22,22,0,4,1,2017
2017-01-29,46980,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,74494.1,0.0,4114.2,0.0,0.0,0.0,0.0,0.0,0.0,21054,26988.56,18,1,29,29,0,5,1,2017
2017-01-29,48285,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75780.0,0.0,3449.43,0.0,0.0,0.0,0.0,0.0,0.0,21054,17105.25,8,1,29,29,0,5,1,2017
2017-01-29,29145,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,83883.32,0.0,4173.25,0.0,0.0,0.0,0.0,0.0,0.0,21054,17895.01,15,1,29,29,0,5,1,2017
2017-01-29,25230,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75373.27,0.0,4406.04,0.0,0.0,0.0,0.0,0.0,0.0,21054,19781.72,12,1,29,29,0,5,1,2017
2017-01-29,87000,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,65713.05,0.0,4037.11,0.0,0.0,0.0,0.0,0.0,0.0,21054,22960.8,21,1,29,29,0,5,1,2017
2017-01-29,363225,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,78524.02,0.0,4071.61,0.0,0.0,0.0,0.0,0.0,0.0,21054,24530.52,4,1,29,29,0,5,1,2017
2017-01-29,231855,11.21,0.0,375771,34,0,0,0,0,0,0,0,0,69319.52,0.0,3895.21,0.0,0.0,0.0,0.0,0.0,0.0,21054,22952.55,3,1,29,29,0,5,1,2017
2017-01-29,162690,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,87235.02,0.0,3989.6,0.0,0.0,0.0,0.0,0.0,0.0,21054,17286.56,14,1,29,29,0,5,1,2017
2017-01-29,56550,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,82426.51,0.0,3862.41,0.0,0.0,0.0,0.0,0.0,0.0,21054,21357.07,23,1,29,29,0,5,1,2017
2017-01-29,127020,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75571.99,0.0,3940.43,0.0,0.0,0.0,0.0,0.0,0.0,21054,25137.27,17,1,29,29,0,5,1,2017
2017-01-29,35670,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,63431.86,0.0,3492.37,0.0,0.0,0.0,0.0,0.0,0.0,21054,22279.46,16,1,29,29,0,5,1,2017
2017-01-29,49155,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,81380.44,0.0,4125.82,0.0,0.0,0.0,0.0,0.0,0.0,21054,18965.0,10,1,29,29,0,5,1,2017
2017-01-29,30450,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,63400.9,0.0,3043.06,0.0,0.0,0.0,0.0,0.0,0.0,21054,21861.62,11,1,29,29,0,5,1,2017
2017-01-29,84390,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75383.12,0.0,3286.64,0.0,0.0,0.0,0.0,0.0,0.0,21054,19491.9,5,1,29,29,0,5,1,2017
2017-01-29,218370,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,67925.04,0.0,4346.58,0.0,0.0,0.0,0.0,0.0,0.0,21054,21079.66,6,1,29,29,0,5,1,2017
2017-01-29,70035,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,74192.29,0.0,3863.78,0.0,0.0,0.0,0.0,0.0,0.0,21054,24463.53,9,1,29,29,0,5,1,2017
2017-01-29,40890,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,63291.55,0.0,3606.64,0.0,0.0,0.0,0.0,0.0,0.0,21054,21033.05,7,1,29,29,0,5,1,2017
2017-01-29,215760,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,60153.87,0.0,3825.56,0.0,0.0,0.0,0.0,0.0,0.0,21054,20423.35,1,1,29,29,0,5,1,2017
2017-01-29,35235,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,70099.0,0.0,3263.26,0.0,0.0,0.0,0.0,0.0,0.0,21054,20736.21,20,1,29,29,0,5,1,2017
2017-01-29,68295,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,64103.79,0.0,3941.15,0.0,0.0,0.0,0.0,0.0,0.0,21054,25513.93,22,1,29,29,0,5,1,2017
2017-01-29,30885,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,81008.95,0.0,3462.78,0.0,0.0,0.0,0.0,0.0,0.0,21054,27300.55,13,1,29,29,0,5,1,2017
2017-01-29,80475,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75067.36,0.0,4297.46,0.0,0.0,0.0,0.0,0.0,0.0,21054,23434.58,2,1,29,29,0,5,1,2017
2017-01-29,35670,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,81022.42,0.0,3909.89,0.0,0.0,0.0,0.0,0.0,0.0,21054,18504.56,19,1,29,29,0,5,1,2017
2017-02-05,46110,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1907.99,0.0,3842.73,0.0,0.0,0.0,0.0,0.0,0.0,18379,21695.59,18,1,5,36,0,6,2,2017
2017-02-05,55680,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2267.98,0.0,3412.32,0.0,0.0,0.0,0.0,0.0,0.0,18379,21618.6,8,1,5,36,0,6,2,2017
2017-02-05,36975,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1859.52,0.0,3805.28,0.0,0.0,0.0,0.0,0.0,0.0,18379,20231.54,15,1,5,36,0,6,2,2017
2017-02-05,26100,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2245.81,0.0,3791.59,0.0,0.0,0.0,0.0,0.0,0.0,18379,18572.25,12,1,5,36,0,6,2,2017
2017-02-05,96135,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1828.17,0.0,4095.7,0.0,0.0,0.0,0.0,0.0,0.0,18379,17305.24,21,1,5,36,0,6,2,2017
2017-02-05,425865,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2247.9,0.0,3834.4,0.0,0.0,0.0,0.0,0.0,0.0,18379,20207.05,4,1,5,36,0,6,2,2017
2017-02-05,252735,0.32,0.0,425614,303,0,0,0,0,0,0,0,0,1801.45,0.0,3860.33,0.0,0.0,0.0,0.0,0.0,0.0,18379,17474.97,3,1,5,36,0,6,2,2017
2017-02-05,178350,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2260.46,0.0,4995.88,0.0,0.0,0.0,0.0,0.0,0.0,18379,21497.48,14,1,5,36,0,6,2,2017
2017-02-05,66120,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1939.06,0.0,3986.27,0.0,0.0,0.0,0.0,0.0,0.0,18379,17296.51,23,1,5,36,0,6,2,2017
2017-02-05,127890,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2310.27,0.0,3743.75,0.0,0.0,0.0,0.0,0.0,0.0,18379,16208.63,17,1,5,36,0,6,2,2017
2017-02-05,43065,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1783.68,0.0,3588.01,0.0,0.0,0.0,0.0,0.0,0.0,18379,22843.05,16,1,5,36,0,6,2,2017
2017-02-05,64380,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2082.4,0.0,3661.16,0.0,0.0,0.0,0.0,0.0,0.0,18379,23265.37,10,1,5,36,0,6,2,2017
2017-02-05,44370,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2055.26,0.0,3580.16,0.0,0.0,0.0,0.0,0.0,0.0,18379,18992.22,11,1,5,36,0,6,2,2017
2017-02-05,106140,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2217.25,0.0,4888.09,0.0,0.0,0.0,0.0,0.0,0.0,18379,18715.19,5,1,5,36,0,6,2,2017
2017-02-05,264480,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2473.7,0.0,3932.88,0.0,0.0,0.0,0.0,0.0,0.0,18379,23589.51,6,1,5,36,0,6,2,2017
2017-02-05,89610,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1718.49,0.0,3941.12,0.0,0.0,0.0,0.0,0.0,0.0,18379,23838.83,9,1,5,36,0,6,2,2017
2017-02-05,36105,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2161.56,0.0,4775.75,0.0,0.0,0.0,0.0,0.0,0.0,18379,17308.09,7,1,5,36,0,6,2,2017
2017-02-05,233595,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2281.02,0.0,3749.85,0.0,0.0,0.0,0.0,0.0,0.0,18379,23551.88,1,1,5,36,0,6,2,2017
2017-02-05,48720,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1827.88,0.0,3843.87,0.0,0.0,0.0,0.0,0.0,0.0,18379,19419.71,20,1,5,36,0,6,2,2017
