Date,Geography,Product,Traditional TV GRP,Efficiency TV GRP,Digital Impressions,Weekly Shipment,Facebook Impressions,Twitter Impressions,Seasonality,Magazine Impressions,Gmail Clicks,YouTube Display Clicks,Emails Delivered,Pinterest Impressions,Traditional TV Spend,Efficiency TV Spend,Digital Spend,Facebook Spend,Twitter Spend,Magazine Spend,Gmail Spend,YouTube Display Spend,Pinterest Spend,Search Clicks,Search Spend,Sales,Day,Day_of_Year,Weekday,Week_of_Year,Month,Year
2017-01-01,18,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,12842,11978.14,33495,1,1,0,1,1,2017
2017-01-01,8,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,12842,14546.24,41760,1,1,0,1,1,2017
2017-01-01,15,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,12842,12073.53,30885,1,1,0,1,1,2017
2017-01-01,12,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,12842,15686.24,12180,1,1,0,1,1,2017
2017-01-01,21,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,12842,15153.72,79605,1,1,0,1,1,2017
2017-01-01,4,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,12842,11439.68,357570,1,1,0,1,1,2017
2017-01-01,3,1,0.0,0.0,98,65,0,0,0,0,0,0,0,0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,12842,11607.68,174000,1,1,0,1,1,2017
2017-01-01,14,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,12842,13857.79,148770,1,1,0,1,1,2017
2017-01-01,23,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,12842,13394.64,40890,1,1,0,1,1,2017
2017-01-01,17,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,12842,10822.89,116580,1,1,0,1,1,2017
2017-01-01,16,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,12842,16032.92,31755,1,1,0,1,1,2017
2017-01-01,10,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,12842,11483.32,49155,1,1,0,1,1,2017
2017-01-01,11,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,12842,10827.94,32625,1,1,0,1,1,2017
2017-01-01,5,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,12842,12033.4,81345,1,1,0,1,1,2017
2017-01-01,6,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,12842,15384.59,175305,1,1,0,1,1,2017
2017-01-01,9,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,12842,12766.68,61770,1,1,0,1,1,2017
2017-01-01,7,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,12842,15215.26,33495,1,1,0,1,1,2017
2017-01-01,1,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,12842,10321.18,170520,1,1,0,1,1,2017
2017-01-01,20,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,12842,12589.22,27405,1,1,0,1,1,2017
2017-01-01,22,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,12842,10968.05,52200,1,1,0,1,1,2017
2017-01-01,13,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,12842,10683.33,39585,1,1,0,1,1,2017
2017-01-01,2,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,12842,14672.71,80910,1,1,0,1,1,2017
2017-01-01,19,1,0.0,0.0,98,1103,0,0,0,0,0,0,0,0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,12842,14356.09,33930,1,1,0,1,1,2017
2017-01-08,18,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,71984.37,0.0,1901.98,0.0,0.0,0.0,0.0,0.0,0.0,7873,7810.66,42195,8,8,0,2,1,2017
2017-01-08,8,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,95779.38,0.0,1702.83,0.0,0.0,0.0,0.0,0.0,0.0,7873,6630.25,40020,8,8,0,2,1,2017
2017-01-08,15,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,68122.07,0.0,1571.79,0.0,0.0,0.0,0.0,0.0,0.0,7873,7838.22,35235,8,8,0,2,1,2017
2017-01-08,12,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,84741.05,0.0,1857.29,0.0,0.0,0.0,0.0,0.0,0.0,7873,8254.82,21315,8,8,0,2,1,2017
2017-01-08,21,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,76231.01,0.0,1541.48,0.0,0.0,0.0,0.0,0.0,0.0,7873,9200.99,88740,8,8,0,2,1,2017
2017-01-08,4,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,90644.79,0.0,1370.94,0.0,0.0,0.0,0.0,0.0,0.0,7873,8709.72,357570,8,8,0,2,1,2017
2017-01-08,3,1,12.1,0.0,163593,109,0,0,0,0,0,0,0,0,80348.34,0.0,1304.52,0.0,0.0,0.0,0.0,0.0,0.0,7873,9450.64,186615,8,8,0,2,1,2017
2017-01-08,14,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,84692.36,0.0,1715.12,0.0,0.0,0.0,0.0,0.0,0.0,7873,10011.93,166605,8,8,0,2,1,2017
2017-01-08,23,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,65824.45,0.0,1431.25,0.0,0.0,0.0,0.0,0.0,0.0,7873,7162.36,61335,8,8,0,2,1,2017
2017-01-08,17,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,79029.51,0.0,1737.63,0.0,0.0,0.0,0.0,0.0,0.0,7873,8075.28,114405,8,8,0,2,1,2017
2017-01-08,16,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,93946.6,0.0,1433.51,0.0,0.0,0.0,0.0,0.0,0.0,7873,9389.39,25230,8,8,0,2,1,2017
2017-01-08,10,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,96454.44,0.0,1570.66,0.0,0.0,0.0,0.0,0.0,0.0,7873,8618.01,50460,8,8,0,2,1,2017
2017-01-08,11,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,91749.79,0.0,1745.09,0.0,0.0,0.0,0.0,0.0,0.0,7873,6407.97,23925,8,8,0,2,1,2017
2017-01-08,5,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,69729.9,0.0,1514.41,0.0,0.0,0.0,0.0,0.0,0.0,7873,8569.76,85695,8,8,0,2,1,2017
2017-01-08,6,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,84415.09,0.0,1813.7,0.0,0.0,0.0,0.0,0.0,0.0,7873,6455.22,192270,8,8,0,2,1,2017
2017-01-08,9,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,78848.21,0.0,1638.54,0.0,0.0,0.0,0.0,0.0,0.0,7873,7398.83,50895,8,8,0,2,1,2017
2017-01-08,7,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,88607.81,0.0,1787.67,0.0,0.0,0.0,0.0,0.0,0.0,7873,6839.58,33495,8,8,0,2,1,2017
2017-01-08,1,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,83274.54,0.0,1535.28,0.0,0.0,0.0,0.0,0.0,0.0,7873,8776.89,166170,8,8,0,2,1,2017
2017-01-08,20,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,94613.15,0.0,1636.87,0.0,0.0,0.0,0.0,0.0,0.0,7873,6995.19,34365,8,8,0,2,1,2017
2017-01-08,22,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,66393.48,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,7873,7806.67,62205,8,8,0,2,1,2017
2017-01-08,13,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,79564.33,0.0,1442.66,0.0,0.0,0.0,0.0,0.0,0.0,7873,8937.9,40890,8,8,0,2,1,2017
2017-01-08,2,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,89571.74,0.0,1740.63,0.0,0.0,0.0,0.0,0.0,0.0,7873,9335.87,81780,8,8,0,2,1,2017
2017-01-08,19,1,12.1,0.0,163593,184,0,0,0,0,0,0,0,0,65634.85,0.0,1537.37,0.0,0.0,0.0,0.0,0.0,0.0,7873,8564.28,30450,8,8,0,2,1,2017
2017-01-15,18,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,76902.26,0.0,4162.88,0.0,0.0,0.0,0.0,0.0,0.0,21490,25284.66,27405,15,15,0,3,1,2017
2017-01-15,8,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,82017.35,0.0,5594.62,0.0,0.0,0.0,0.0,0.0,0.0,21490,19768.41,50895,15,15,0,3,1,2017
2017-01-15,15,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,93479.21,0.0,3965.24,0.0,0.0,0.0,0.0,0.0,0.0,21490,18241.27,44805,15,15,0,3,1,2017
2017-01-15,12,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,88590.41,0.0,4419.95,0.0,0.0,0.0,0.0,0.0,0.0,21490,18239.98,25665,15,15,0,3,1,2017
2017-01-15,21,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,78253.09,0.0,4141.94,0.0,0.0,0.0,0.0,0.0,0.0,21490,21576.88,92655,15,15,0,3,1,2017
2017-01-15,4,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,104629.51,0.0,5328.52,0.0,0.0,0.0,0.0,0.0,0.0,21490,20829.36,368010,15,15,0,3,1,2017
2017-01-15,3,1,13.27,0.0,483846,61,0,0,0,0,0,0,2111,0,95298.6,0.0,4893.66,0.0,0.0,0.0,0.0,0.0,0.0,21490,18852.82,177480,15,15,0,3,1,2017
2017-01-15,14,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,105184.31,0.0,4898.28,0.0,0.0,0.0,0.0,0.0,0.0,21490,20086.14,182265,15,15,0,3,1,2017
2017-01-15,23,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,96666.68,0.0,3910.64,0.0,0.0,0.0,0.0,0.0,0.0,21490,24437.35,35670,15,15,0,3,1,2017
2017-01-15,17,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,77758.21,0.0,3995.94,0.0,0.0,0.0,0.0,0.0,0.0,21490,26458.52,96135,15,15,0,3,1,2017
2017-01-15,16,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,96527.97,0.0,5163.73,0.0,0.0,0.0,0.0,0.0,0.0,21490,22282.89,33495,15,15,0,3,1,2017
2017-01-15,10,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,88600.33,0.0,4332.59,0.0,0.0,0.0,0.0,0.0,0.0,21490,22210.91,62640,15,15,0,3,1,2017
2017-01-15,11,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,77817.39,0.0,4054.29,0.0,0.0,0.0,0.0,0.0,0.0,21490,18288.35,36975,15,15,0,3,1,2017
2017-01-15,5,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,102474.79,0.0,5097.27,0.0,0.0,0.0,0.0,0.0,0.0,21490,26143.39,118320,15,15,0,3,1,2017
2017-01-15,6,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,81883.39,0.0,3933.21,0.0,0.0,0.0,0.0,0.0,0.0,21490,25633.15,226200,15,15,0,3,1,2017
2017-01-15,9,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,104847.14,0.0,5472.72,0.0,0.0,0.0,0.0,0.0,0.0,21490,22942.98,67860,15,15,0,3,1,2017
2017-01-15,7,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,90453.88,0.0,3846.12,0.0,0.0,0.0,0.0,0.0,0.0,21490,26291.32,36540,15,15,0,3,1,2017
2017-01-15,1,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,81083.86,0.0,4690.79,0.0,0.0,0.0,0.0,0.0,0.0,21490,20504.09,238815,15,15,0,3,1,2017
2017-01-15,20,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,77199.18,0.0,5268.16,0.0,0.0,0.0,0.0,0.0,0.0,21490,17768.41,47415,15,15,0,3,1,2017
2017-01-15,22,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,85441.13,0.0,3997.05,0.0,0.0,0.0,0.0,0.0,0.0,21490,26272.87,60465,15,15,0,3,1,2017
2017-01-15,13,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,79655.39,0.0,4936.96,0.0,0.0,0.0,0.0,0.0,0.0,21490,22799.64,47850,15,15,0,3,1,2017
2017-01-15,2,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,75806.0,0.0,4425.56,0.0,0.0,0.0,0.0,0.0,0.0,21490,24406.21,88740,15,15,0,3,1,2017
2017-01-15,19,1,13.27,0.0,483846,847,0,0,0,0,0,0,2111,0,92423.04,0.0,3910.42,0.0,0.0,0.0,0.0,0.0,0.0,21490,27441.79,38280,15,15,0,3,1,2017
2017-01-22,18,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5162.29,0.0,13783.27,0.0,0.0,0.0,0.0,0.0,0.0,17910,14790.37,31755,22,22,0,4,1,2017
2017-01-22,8,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5263.31,0.0,12513.59,0.0,0.0,0.0,0.0,0.0,0.0,17910,20082.52,43065,22,22,0,4,1,2017
2017-01-22,15,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5810.71,0.0,10111.93,0.0,0.0,0.0,0.0,0.0,0.0,17910,21754.56,27405,22,22,0,4,1,2017
2017-01-22,12,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5407.43,0.0,10346.7,0.0,0.0,0.0,0.0,0.0,0.0,17910,20603.75,22185,22,22,0,4,1,2017
2017-01-22,21,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6574.16,0.0,12542.67,0.0,0.0,0.0,0.0,0.0,0.0,17910,17545.91,102225,22,22,0,4,1,2017
2017-01-22,4,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5051.25,0.0,12157.92,0.0,0.0,0.0,0.0,0.0,0.0,17910,23210.62,338430,22,22,0,4,1,2017
2017-01-22,3,1,0.89,0.0,1221857,776,0,0,0,0,0,0,0,0,6488.5,0.0,12874.26,0.0,0.0,0.0,0.0,0.0,0.0,17910,19718.85,327990,22,22,0,4,1,2017
2017-01-22,14,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6809.88,0.0,11429.11,0.0,0.0,0.0,0.0,0.0,0.0,17910,20252.37,161820,22,22,0,4,1,2017
2017-01-22,23,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6749.8,0.0,9959.4,0.0,0.0,0.0,0.0,0.0,0.0,17910,21650.07,48285,22,22,0,4,1,2017
2017-01-22,17,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6777.42,0.0,11864.79,0.0,0.0,0.0,0.0,0.0,0.0,17910,17144.57,112230,22,22,0,4,1,2017
2017-01-22,16,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5834.09,0.0,14226.44,0.0,0.0,0.0,0.0,0.0,0.0,17910,15955.06,39585,22,22,0,4,1,2017
2017-01-22,10,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5645.66,0.0,10897.72,0.0,0.0,0.0,0.0,0.0,0.0,17910,17375.87,56985,22,22,0,4,1,2017
2017-01-22,11,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6517.98,0.0,10143.62,0.0,0.0,0.0,0.0,0.0,0.0,17910,14977.19,48285,22,22,0,4,1,2017
2017-01-22,5,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5505.97,0.0,12696.61,0.0,0.0,0.0,0.0,0.0,0.0,17910,16164.65,82215,22,22,0,4,1,2017
2017-01-22,6,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5307.14,0.0,13611.83,0.0,0.0,0.0,0.0,0.0,0.0,17910,20480.01,221415,22,22,0,4,1,2017
2017-01-22,9,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6894.3,0.0,11642.3,0.0,0.0,0.0,0.0,0.0,0.0,17910,17366.28,63510,22,22,0,4,1,2017
2017-01-22,7,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5806.25,0.0,11220.58,0.0,0.0,0.0,0.0,0.0,0.0,17910,16179.55,40890,22,22,0,4,1,2017
2017-01-22,1,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6570.62,0.0,13066.92,0.0,0.0,0.0,0.0,0.0,0.0,17910,18846.06,210105,22,22,0,4,1,2017
2017-01-22,20,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6980.21,0.0,10739.0,0.0,0.0,0.0,0.0,0.0,0.0,17910,21411.46,36975,22,22,0,4,1,2017
2017-01-22,22,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,5261.83,0.0,11768.74,0.0,0.0,0.0,0.0,0.0,0.0,17910,22503.34,60900,22,22,0,4,1,2017
2017-01-22,13,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6044.66,0.0,11889.94,0.0,0.0,0.0,0.0,0.0,0.0,17910,22163.49,35235,22,22,0,4,1,2017
2017-01-22,2,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6172.42,0.0,13627.58,0.0,0.0,0.0,0.0,0.0,0.0,17910,21760.54,89610,22,22,0,4,1,2017
2017-01-22,19,1,0.89,0.0,1221857,1136,0,0,0,0,0,0,0,0,6192.73,0.0,13757.65,0.0,0.0,0.0,0.0,0.0,0.0,17910,22630.44,40020,22,22,0,4,1,2017
2017-01-29,18,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,74494.1,0.0,4114.2,0.0,0.0,0.0,0.0,0.0,0.0,21054,26988.56,46980,29,29,0,5,1,2017
2017-01-29,8,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75780.0,0.0,3449.43,0.0,0.0,0.0,0.0,0.0,0.0,21054,17105.25,48285,29,29,0,5,1,2017
2017-01-29,15,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,83883.32,0.0,4173.25,0.0,0.0,0.0,0.0,0.0,0.0,21054,17895.01,29145,29,29,0,5,1,2017
2017-01-29,12,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75373.27,0.0,4406.04,0.0,0.0,0.0,0.0,0.0,0.0,21054,19781.72,25230,29,29,0,5,1,2017
2017-01-29,21,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,65713.05,0.0,4037.11,0.0,0.0,0.0,0.0,0.0,0.0,21054,22960.8,87000,29,29,0,5,1,2017
2017-01-29,4,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,78524.02,0.0,4071.61,0.0,0.0,0.0,0.0,0.0,0.0,21054,24530.52,363225,29,29,0,5,1,2017
2017-01-29,3,1,11.21,0.0,375771,34,0,0,0,0,0,0,0,0,69319.52,0.0,3895.21,0.0,0.0,0.0,0.0,0.0,0.0,21054,22952.55,231855,29,29,0,5,1,2017
2017-01-29,14,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,87235.02,0.0,3989.6,0.0,0.0,0.0,0.0,0.0,0.0,21054,17286.56,162690,29,29,0,5,1,2017
2017-01-29,23,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,82426.51,0.0,3862.41,0.0,0.0,0.0,0.0,0.0,0.0,21054,21357.07,56550,29,29,0,5,1,2017
2017-01-29,17,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75571.99,0.0,3940.43,0.0,0.0,0.0,0.0,0.0,0.0,21054,25137.27,127020,29,29,0,5,1,2017
2017-01-29,16,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,63431.86,0.0,3492.37,0.0,0.0,0.0,0.0,0.0,0.0,21054,22279.46,35670,29,29,0,5,1,2017
2017-01-29,10,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,81380.44,0.0,4125.82,0.0,0.0,0.0,0.0,0.0,0.0,21054,18965.0,49155,29,29,0,5,1,2017
2017-01-29,11,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,63400.9,0.0,3043.06,0.0,0.0,0.0,0.0,0.0,0.0,21054,21861.62,30450,29,29,0,5,1,2017
2017-01-29,5,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75383.12,0.0,3286.64,0.0,0.0,0.0,0.0,0.0,0.0,21054,19491.9,84390,29,29,0,5,1,2017
2017-01-29,6,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,67925.04,0.0,4346.58,0.0,0.0,0.0,0.0,0.0,0.0,21054,21079.66,218370,29,29,0,5,1,2017
2017-01-29,9,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,74192.29,0.0,3863.78,0.0,0.0,0.0,0.0,0.0,0.0,21054,24463.53,70035,29,29,0,5,1,2017
2017-01-29,7,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,63291.55,0.0,3606.64,0.0,0.0,0.0,0.0,0.0,0.0,21054,21033.05,40890,29,29,0,5,1,2017
2017-01-29,1,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,60153.87,0.0,3825.56,0.0,0.0,0.0,0.0,0.0,0.0,21054,20423.35,215760,29,29,0,5,1,2017
2017-01-29,20,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,70099.0,0.0,3263.26,0.0,0.0,0.0,0.0,0.0,0.0,21054,20736.21,35235,29,29,0,5,1,2017
2017-01-29,22,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,64103.79,0.0,3941.15,0.0,0.0,0.0,0.0,0.0,0.0,21054,25513.93,68295,29,29,0,5,1,2017
2017-01-29,13,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,81008.95,0.0,3462.78,0.0,0.0,0.0,0.0,0.0,0.0,21054,27300.55,30885,29,29,0,5,1,2017
2017-01-29,2,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,75067.36,0.0,4297.46,0.0,0.0,0.0,0.0,0.0,0.0,21054,23434.58,80475,29,29,0,5,1,2017
2017-01-29,19,1,11.21,0.0,375771,724,0,0,0,0,0,0,0,0,81022.42,0.0,3909.89,0.0,0.0,0.0,0.0,0.0,0.0,21054,18504.56,35670,29,29,0,5,1,2017
2017-02-05,18,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1907.99,0.0,3842.73,0.0,0.0,0.0,0.0,0.0,0.0,18379,21695.59,46110,5,36,0,6,2,2017
2017-02-05,8,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2267.98,0.0,3412.32,0.0,0.0,0.0,0.0,0.0,0.0,18379,21618.6,55680,5,36,0,6,2,2017
2017-02-05,15,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1859.52,0.0,3805.28,0.0,0.0,0.0,0.0,0.0,0.0,18379,20231.54,36975,5,36,0,6,2,2017
2017-02-05,12,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2245.81,0.0,3791.59,0.0,0.0,0.0,0.0,0.0,0.0,18379,18572.25,26100,5,36,0,6,2,2017
2017-02-05,21,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1828.17,0.0,4095.7,0.0,0.0,0.0,0.0,0.0,0.0,18379,17305.24,96135,5,36,0,6,2,2017
2017-02-05,4,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2247.9,0.0,3834.4,0.0,0.0,0.0,0.0,0.0,0.0,18379,20207.05,425865,5,36,0,6,2,2017
2017-02-05,3,1,0.32,0.0,425614,303,0,0,0,0,0,0,0,0,1801.45,0.0,3860.33,0.0,0.0,0.0,0.0,0.0,0.0,18379,17474.97,252735,5,36,0,6,2,2017
2017-02-05,14,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2260.46,0.0,4995.88,0.0,0.0,0.0,0.0,0.0,0.0,18379,21497.48,178350,5,36,0,6,2,2017
2017-02-05,23,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1939.06,0.0,3986.27,0.0,0.0,0.0,0.0,0.0,0.0,18379,17296.51,66120,5,36,0,6,2,2017
2017-02-05,17,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2310.27,0.0,3743.75,0.0,0.0,0.0,0.0,0.0,0.0,18379,16208.63,127890,5,36,0,6,2,2017
2017-02-05,16,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1783.68,0.0,3588.01,0.0,0.0,0.0,0.0,0.0,0.0,18379,22843.05,43065,5,36,0,6,2,2017
2017-02-05,10,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2082.4,0.0,3661.16,0.0,0.0,0.0,0.0,0.0,0.0,18379,23265.37,64380,5,36,0,6,2,2017
2017-02-05,11,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2055.26,0.0,3580.16,0.0,0.0,0.0,0.0,0.0,0.0,18379,18992.22,44370,5,36,0,6,2,2017
2017-02-05,5,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2217.25,0.0,4888.09,0.0,0.0,0.0,0.0,0.0,0.0,18379,18715.19,106140,5,36,0,6,2,2017
2017-02-05,6,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2473.7,0.0,3932.88,0.0,0.0,0.0,0.0,0.0,0.0,18379,23589.51,264480,5,36,0,6,2,2017
2017-02-05,9,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1718.49,0.0,3941.12,0.0,0.0,0.0,0.0,0.0,0.0,18379,23838.83,89610,5,36,0,6,2,2017
2017-02-05,7,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2161.56,0.0,4775.75,0.0,0.0,0.0,0.0,0.0,0.0,18379,17308.09,36105,5,36,0,6,2,2017
2017-02-05,1,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,2281.02,0.0,3749.85,0.0,0.0,0.0,0.0,0.0,0.0,18379,23551.88,233595,5,36,0,6,2,2017
2017-02-05,20,1,0.32,0.0,425614,1957,0,0,0,0,0,0,0,0,1827.88,0.0,3843.87,0.0,0.0,0.0,0.0,0.0,0.0,18379,19419.71,48720,5,36,0,6,2,2017
